,address,location,latitude,longtitude,type
1103,제주특별자치도 제주시 전농로1길 50 서측,삼도1동노인회관 서측,33.302882,126.310133,clean
1104,제주특별자치도 제주시 서사로 56 서측,NH농협제주지역본부 서측,33.302898,126.310953,clean
1105,제주특별자치도 제주시 서사로 28 북측,삼성전자디지털프라자 제주삼도점 북측,33.303647,126.311003,clean
1106,제주특별자치도 제주시 삼도1동 519 앞,뉴월드마트서사라점  남측,33.300168,126.310443,clean
1107,제주특별자치도 제주시 전농로9길 7,중앙여중서쪽,33.505046,126.520529,clean
1108,제주특별자치도 제주시 전농로11길 10,중앙여중동쪽,33.512065,126.533308,clean
1109,제주특별자치도 제주시 중앙로26길 25,미듬아뜨리에 아파트,33.505299,126.522682,clean
1110,제주특별자치도 제주시 남성로26길 26,남성경로당 북쪽,33.504618,126.525436,clean
1111,제주특별자치도 제주시 남성로22길 37,보쌈집 북쪽,33.505825,126.522353,clean
1112,제주특별자치도 제주시 서사로7길 5,비젼교회 서쪽,33.507122,126.520582,clean
1113,제주특별자치도 제주시 서사로7길 5,비젼교회 서쪽,33.507122,126.520582,clean
1114,제주특별자치도 제주시 남성로26길 28,남성방범초소 북쪽,33.507223,126.522878,clean
1115,제주특별자치도 제주시 남성로26길 12,참이슬아파트 동쪽,33.507906,126.523591,clean
1116,제주특별자치도 제주시 남성로154-6,구 전승화외과 남쪽,33.50868,126.521891,clean
1117,제주특별자치도 제주시 남성로22길 2,남초등학교 남쪽,33.509082,126.521022,clean
1118,제주특별자치도 제주시 남성로23길 15,구제대병원 서쪽,33.510419,126.521983,clean
1119,제주특별자치도 제주시 남성로143-19,남초등학교 서쪽,33.510265,126.520451,clean
1120,제주특별자치도 제주시 관덕로2길 13,구 현대극장 서쪽,33.511648,126.52051,clean
1121,제주특별자치도 제주시 관덕로4길 9,향사당 서쪽,33.512176,126.521371,clean
1122,제주특별자치도 제주시 관덕로6길 11,모이세해장국 서쪽,33.512169,126.522051,clean
1123,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.512159,126.523457,clean
1124,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.512159,126.523457,clean
1125,제주특별자치도 제주시 중앙로8길 13,목관아지 서쪽,33.51422,126.521513,clean
1126,제주특별자치도 제주시 관덕로3길 13-1,북초등학교 정문,33.514595,126.522848,clean
1127,제주특별자치도 제주시 무근성3길,타젠바이크 정면,33.513485,126.518408,clean
1128,제주특별자치도 제주시 무근성길 40-1,무근성슈퍼 북쪽,33.514622,126.519973,clean
1129,제주특별자치도 제주시 무근성1길 10,무근성경로당 동쪽,33.514748,126.51934,clean
1130,제주특별자치도 제주시 탑동로9길 18,119센터 동쪽,33.516618,126.517887,clean
1131,제주특별자치도 제주시 탑동로9길7,라마다호텔 남쪽,33.517594,126.517752,clean
1132,제주특별자치도 제주시 탑동로13길 39,미화빌라 남쪽,33.516782,126.520695,clean
1133,제주특별자치도 제주시 탑동로3길 8,미화빌라 동쪽,33.516719,126.52055,clean
1134,제주특별자치도 제주시 탑동로3길 28,우체국택배 서쪽담,33.515914,126.522151,clean
1135,제주특별자치도 제주시 북성로 33,북초등학교 북쪽 공용주차장,33.515617,126.520582,clean
1136,제주특별자치도 제주시 탑동로4길 66,이마트주차장,33.518157,126.521926,clean
1137,제주특별자치도 제주시 무근성3길 66,전복김밥 동쪽 주차장,33.515389,126.518244,clean
1138,제주특별자치도 제주시 중앙로22길 11,칼빌딩 서쪽,33.504952,126.525143,clean
1139,제주특별자치도 제주시,제주중학교 교문 안쪽,33.511248,126.516413,clean
1140,제주특별자치도 제주시 흥운길 73 맞은편,용연다리서측,33.51489,126.513646,clean
1141,제주특별자치도 제주시 용두암길 58 맞은편,제2한천교 앞,33.511427,126.511804,clean
1142,제주특별자치도 제주시 흥운길 55-9 서측,꼬마숲 어린이집 좌측,33.514029,126.512117,clean
1143,제주특별자치도 제주시 용담로1길 18 맞은편,사대부고 동측,33.513685,126.510473,clean
1144,제주특별자치도 제주시 성화로6길 50,서초교 후문,33.511272,126.510428,clean
1145,제주특별자치도 제주시 흥운길 28,흥운마을회관 내,33.511169,126.512177,clean
1146,제주특별자치도 제주시 용화로 52,용담킹마트 서측,33.509566,126.508781,clean
1147,제주특별자치도 제주시 용화로 37 동측,헤어아트미용실 옆,33.509906,126.507655,clean
1148,제주특별자치도 제주시 성화로1길 5,성화연립동측,33.51263,126.504136,clean
1149,제주특별자치도 제주시 용화로9길 14 앞,한울미용실 앞,33.510641,126.508032,clean
1150,제주특별자치도 제주시 용화로5길 24, 용화로5길 24,33.512288,126.506629,clean
1151,제주특별자치도 제주시 성화로10길 15 맞은편, 성화로10길 15 맞은편,33.512235,126.506666,clean
1152,제주특별자치도 제주시 용해로 65 남측,할망곰탕 남측,33.510711,126.503354,clean
1153,제주특별자치도 제주시 성화로5길 11 서측,유성주택서측,33.512831,126.504108,clean
1154,제주특별자치도 제주시 용마로1 맞은편, 용마로1 맞은편,33.513307,126.505879,clean
1155,제주특별자치도 제주시 용마로2길 36,현대2차아파트 남쪽,33.514187,126.507929,clean
1156,제주특별자치도 제주시 용마로3길 11 맞은편, 용마로3길 11 맞은편,33.51506,126.506172,clean
1157,제주특별자치도 제주시 용마서2길 13 서측, 용마서2길 13 서측,33.514443,126.50432,clean
1158,제주특별자치도 제주시 용마서1길 27, 용마서1길 27,33.515738,126.505107,clean
1159,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,33.518021,126.499683,clean
1160,제주특별자치도 제주시 용담3동 1071,"레포츠공원주차장(20, 21번 나란히 서있음)",33.518021,126.499683,clean
1161,제주특별자치도 제주시 서해안로 456-12,어영마을회관 남측,33.518523,126.489027,clean
1162,제주특별자치도 제주시 용문로 158-3 동측, 용문로 158-3 동측,33.508615,126.510848,clean
1163,제주특별자치도 제주시 용문로20길 16 동측,제주은행동측골목,33.507864,126.511181,clean
1164,제주특별자치도 제주시 용문로18길 27 서측, 용문로18길 27 서측,33.505912,126.510592,clean
1165,제주특별자치도 제주시 용원1길 18,시계바늘어린이집 앞,33.504634,126.51014,clean
1166,제주특별자치도 제주시 월성로4길 65 맞은편, 월성로4길 65 맞은편,33.499084,126.499577,clean
1167,제주특별자치도 제주시 한천로37 서측골목, 한천로37 서측골목,33.502209,126.509397,clean
1168,제주특별자치도 제주시 용원길 19 서측, 용원길 19 서측,33.502242,126.507254,clean
1169,제주특별자치도 제주시 한천로 22 서측, 한천로 22 서측,33.501274,126.508102,clean
1170,제주특별자치도 제주시 월성로4길 54 맞은편, 월성로4길 54 맞은편,33.501721,126.505174,clean
1171,제주특별자치도 제주시 명신3길 5 남측, 명신3길 5 남측,33.499521,126.502582,clean
1172,제주특별자치도 제주시 월성로4길 54 맞은편, 월성로4길 54 맞은편,33.499649,126.500732,clean
1173,제주특별자치도 제주시 월성로4길 16 맞은편, 월성로4길 16 맞은편,33.502127,126.504006,clean
1174,제주특별자치도 제주시 월성로2길 3 북측, 월성로2길 3 북측,33.503748,126.50418,clean
1175,제주특별자치도 제주시 용해로 147, 용해로 147,33.504755,126.506967,clean
1176,제주특별자치도 제주시 용문로11길 15 동측, 용문로11길 15 동측,33.506887,126.50697,clean
1177,제주특별자치도 제주시 용문로17길 6 동측, 용문로17길 6 동측,33.507701,126.50904,clean
1178,제주특별자치도 제주시 용문로17길 27 남측, 용문로17길 27 남측,33.507762,126.506877,clean
1179,제주특별자치도 제주시 용문로17길 25,한라요양원 우측,33.508531,126.506006,clean
1180,제주특별자치도 제주시 용담로1길 33,현대4차아파트 내,33.515915,126.507093,clean
1181,제주특별자치도 제주시 용화로10길 8, 용화로10길 8,33.509126,126.507749,clean
1182,제주특별자치도 제주시 용문로157 북측, 용문로157 북측,33.508628,126.510039,clean
1183,제주특별자치도 제주시 용화로 6-9, 용화로 6-9,33.509099,126.504213,clean
1184,제주특별자치도 제주시 용문로 88 남측, 용문로 88 남측,33.503332,126.504958,clean
1185,제주특별자치도 제주시 어영길 1-1, 어영길 1-1,33.519673,126.49412,clean
1186,제주특별자치도 제주시 서해안로 687-1, 서해안로 687-1,33.515706,126.512306,clean
1187,제주특별자치도 제주시 서천길 5-1,정성원룸 주차장,33.502127,126.511086,clean
1188,제주특별자치도 제주시 용담로 58,사대부고 남측,33.512831,126.508832,clean
1189,제주특별자치도 제주시 서해안로 376,화이트하우스 옆,33.51237,126.484201,clean
1190,제주특별자치도 제주시 용한로3 동측,복개천 주차장,33.510063,126.512048,clean
1191,제주특별자치도 제주시 성화로4길 46, 성화로4길 46,33.510533,126.510482,clean
1192,제주특별자치도 제주시 용화로4길 1,돈돈이네식당 옆 4거리,33.509991,126.504697,clean
1193,제주특별자치도 제주시 용화로5길 7,영보맨션 가동 남측,33.510533,126.506291,clean
1194,제주특별자치도 제주시 용화로5길 8,영보맨션 나동 앞,33.510396,126.50586,clean
1195,제주특별자치도 제주시 용화로5길 13,남양맨션다동 앞,33.510507,126.506039,clean
1196,제주특별자치도 제주시 용담로 36,미화빌라입구,33.512751,126.506775,clean
1197,제주특별자치도 제주시 용담로5길 5,현대2차아파트 내,33.512996,126.508131,clean
1198,제주특별자치도 제주시 용담로5길 25,현대1차아파트 내,33.515623,126.508299,clean
1199,제주특별자치도 제주시 서해안로 660 동측, 서해안로 660 동측,33.516424,126.50791,clean
1200,제주특별자치도 제주시 용해로 16,용마마을회관 좌측,33.515877,126.50236,clean
1201,제주특별자치도 제주시 공항로1길 6,공항입구 교차로 남서쪽 골목,33.504715,126.500158,clean
1202,제주특별자치도 제주시 서해안로 572, 서해안로 572,33.519629,126.498966,clean
1203,제주특별자치도 제주시 서해안로 546 동측, 서해안로 546 동측,33.519914,126.496436,clean
1204,제주특별자치도 제주시 서해안로 452,어영공원맞은편,33.51789,126.487956,clean
1205,제주특별자치도 제주시 용해로 58-25,615비행대 관사,33.511398,126.501806,clean
1206,제주특별자치도 제주시 용문로14길 14, 용문로14길 14,33.507098,126.510337,clean
1207,제주특별자치도 제주시 용문로18길 53 서측,문화재 터 옆 주차장,33.503505,126.510362,clean
1208,제주특별자치도 제주시 용문로18길 53 서측,삼영교통남서측길,33.505574,126.500883,clean
1209,제주특별자치도 제주시 용담2동 730-3, 용담2동 730-3,33.505574,126.500883,clean
1210,제주특별자치도 제주시 임항로 8,공영주차장,33.516491,126.5253021,clean
1211,제주특별자치도 제주시 중앙로1길 33서축,GS탑동아람점 뒤,33.5162354,126.5284396,clean
1212,제주특별자치도 제주시 서부두길10,횟집거리해경파출소앞,33.5173,126.527868,clean
1213,제주특별자치도 제주시 임항로71-7 동측,30년해장국 인근,33.5172404,126.5319831,clean
1214,제주특별자치도 제주시 산지로1-4동측,산지 변전소옆,33.516419,126.531684,clean
1215,제주특별자치도 제주시 임항로287옆,백록담주요소 북측,33.5151921,126.5387791,clean
1216,제주특별자치도 제주시 만덕로4길 10-1옆,주민센터 뒤쪽,33.5149091,126.5309376,clean
1217,제주특별자치도 제주시 만덕로3길 2앞,노동의원 맞은편,33.5148838,126.5322995,clean
1218,제주특별자치도 제주시 만덕로3길 19앞,우일아파트 앞,33.5150723,126.5381773,clean
1219,제주특별자치도 제주시 연무정동2길 13옆,동초등학교 후문,33.5146082,126.5338454,clean
1220,제주특별자치도 제주시 연무정동길 19앞,동초등학교 후문 동측사거리,33.5150012,126.534519,clean
1221,제주특별자치도 제주시 연무정길 32 앞,현대아파트 상가 앞,33.5164353,126.535355,clean
1222,제주특별자치도 제주시 사라봉9길21 앞,(구)출입국관리사무소뒤,33.5161775,126.5393857,clean
1223,제주특별자치도 제주시 칠머리길15-1 북측,칠머리주차장,33.5179697,126.53571,clean
1224,제주특별자치도 제주시 연무정길6앞,형제현수막 앞,33.5170619,126.5377025,clean
1225,제주특별자치도 제주시 동문로95 북측,여상후문,33.5140674,126.5369069,clean
1226,제주특별자치도 제주시 임항로 286앞,미듬하나로아파트 앞,33.5154335,126.5381443,clean
1227,제주특별자치도 제주시 동대북길1 앞,신천지호텔 동측,33.5177114,126.53819,clean
1228,제주특별자치도 제주시 사라봉7길 5앞,다이아나 호텔후문,33.5175637,126.5399673,clean
1229,제주특별자치도 제주시 임항로235앞,한도맨션 앞,33.5183627,126.5412821,clean
1230,제주특별자치도 제주시 사라봉7길14 동측,사라봉 어린이공원,33.5175637,126.5399673,clean
1231,제주특별자치도 제주시 사라봉1길 50,광덕아파트 동측,33.5145223,126.5411561,clean
1232,제주특별자치도 제주시 사라봉1길 42앞,광덕아파트 동북측,33.5151068,126.5412507,clean
1233,제주특별자치도 제주시 건화길18,건화마을,33.5136465,126.5516463,clean
1234,제주특별자치도 제주시 임항로146,항만119센터앞,33.5201279,126.5393656,clean
1235,제주특별자치도 제주시 임항로37,수협어시장,33.5167949,126.5287068,clean
1236,제주특별자치도 제주시 임항로242서측,금아빌라 서측,33.5185531,126.5403037,clean
1237,제주특별자치도 제주시 임항로191,국제여객터미널,33.5227169,126.5434748,clean
1238,제주특별자치도 제주시 동문로169,사라봉축구장,33.5132456,126.544825,clean
1239,제주특별자치도 제주시 사라봉동길25,국민체육센터,33.5146274,126.544825,clean
1240,제주특별자치도 제주시 사라봉동길30,우당도서관,33.5152251,126.5485633,clean
1241,제주특별자치도 제주시 일주동로17,국립제주박물관,33.5139974,126.5489702,clean
1242,제주특별자치도 제주시 임항로191,해경함정(7부두안쪽),33.5227169,126.5434748,clean
1243,제주특별자치도 제주시 임항로128,해양수산관리단,33.5192613,126.5375945,clean
1244,제주특별자치도 제주시 임항로 111,제주항연안여객터미널,33.519552,126.5349557,clean
1245,제주특별자치도 제주시 임항로85,경비안전서 함정부두,33.5177457,126.5326279,clean
1246,제주특별자치도 제주시 삼사석길45,청룡체육관앞,33.522537,126.569567,clean
1247,제주특별자치도 제주시 진동로 64,동마을회관앞,33.524637,126.567371,clean
1248,제주특별자치도 제주시 진남로8길41,화북아파트옆,33.522312,126.566619,clean
1249,제주특별자치도 제주시 진남로8길50,청풍맨션앞,33.52316,126.566253,clean
1250,제주특별자치도 제주시 진남로49,청풍대앞,33.523312,126.565451,clean
1251,제주특별자치도 제주시 금산5길24-3,화북포구앞,33.525099,126.564436,clean
1252,제주특별자치도 제주시 금산5길41,서마을해녀탈의장옆,33.52609,126.564146,clean
1253,제주특별자치도 제주시 금산3길5-1,전원아파트옆,33.524084,126.563351,clean
1254,제주특별자치도 제주시 금산길26,금산마을회관앞,33.524358,126.562583,clean
1255,제주특별자치도 제주시 진남로15,백향식당옆,33.522734,126.561678,clean
1256,제주특별자치도 제주시 진남로8길2,화북농협뒤,33.519505,126.567615,clean
1257,제주특별자치도 제주시 진동로3길30,올래마트뒤,33.520196,126.566457,clean
1258,제주특별자치도 제주시 진남로6길 35,화북교회밑,33.521908,126.565472,clean
1259,제주특별자치도 제주시 곤을길23,동태탕앞,33.522908,126.559632,clean
1260,제주특별자치도 제주시 진남로4길10,화북주민센터북측,33.520593,126.565173,clean
1261,제주특별자치도 제주시 진동로1길3,대원주택앞,33.51933,126.56458,clean
1262,제주특별자치도 제주시 진동로5길9,망동산앞,33.521176,126.564484,clean
1263,제주특별자치도 제주시 진서로28,삼다연립앞,33.52099,126.563045,clean
1264,제주특별자치도 제주시 진남로2길45,황룡주택앞,33.522188,126.563331,clean
1265,제주특별자치도 제주시 문화마을길 5-1,문화주택입구,33.513107,126.552616,clean
1266,제주특별자치도 제주시 거로길 1,경동택배밑,33.514443,126.556232,clean
1267,제주특별자치도 제주시 거로길37,썬빌라앞,33.512399,126.558682,clean
1268,제주특별자치도 제주시 거로중길 34,등돌거리,33.511683,126.558609,clean
1269,제주특별자치도 제주시 선반로41,평화고속앞,33.515076,126.562052,clean
1270,제주특별자치도 제주시 화남로45,유한킴벌리앞,33.514069,126.563426,clean
1271,제주특별자치도 제주시 거로남3길 22,삼다유통앞,33.510812,126.561026,clean
1272,제주특별자치도 제주시 거로남6길5,국청사입구,33.509791,126.561642,clean
1273,제주특별자치도 제주시 거로남4길 19-8,부응주택앞,33.508382,126.562523,clean
1274,제주특별자치도 제주시 황사평6길73,마을회관앞,33.493204,126.560998,clean
1275,제주특별자치도 제주시 동화로1길 3,화북주공소방소뒤,33.519853,126.573468,clean
1276,제주특별자치도 제주시 동화로1길 45-22,동녘경로당앞,33.518419,126.57867,clean
1277,제주특별자치도 제주시 동화로1길49,동화초공원앞,33.517932,126.576532,clean
1278,제주특별자치도 제주시 부록길 22,농협선과장앞,33.503214,126.568042,clean
1279,제주특별자치도 제주시 거로동길13,황금에스티앞,33.514486,126.558597,clean
1280,제주특별자치도 제주시 진동로 44,해피드림앞,33.522731,126.567823,clean
1281,제주특별자치도 제주시 동제원길41,원두교앞,33.519,126.559504,clean
1282,제주특별자치도 제주시 진남로8길25,억수식당옆,33.521313,126.566849,clean
1283,제주특별자치도 제주시 진북길18,해신사옆,33.524649,126.566298,clean
1284,제주특별자치도 제주시 거로서길15,장원그린빌앞,33.512876,126.555551,clean
1285,제주특별자치도 제주시 화삼북로4길10,공원앞,33.516223,126.577747,clean
1286,제주특별자치도 제주시 진남로6길17,화북동주민센터옆,33.520436,126.565672,clean
1287,제주특별자치도 제주시 진서로 12,화북초후문,33.519885,126.563481,clean
1288,제주특별자치도 제주시 진서로55,뜨레향앞,33.523256,126.562374,clean
1289,제주특별자치도 제주시 동제원길28, 동제원길28,33.517947,126.558967,clean
1290,제주특별자치도 제주시 일주동로6,스타침대앞,33.511847,126.548465,clean
1291,제주특별자치도 제주시 일주동로22,SK LPG앞,33.512361,126.55001,clean
1292,제주특별자치도 제주시 선반남2길30-9,세인트빌앞,33.511459,126.562273,clean
1293,제주특별자치도 제주시 거로길4,경동택배앞,33.514039,126.556454,clean
1294,제주특별자치도 제주시 선반남2길1,삼성전자앞,33.512099,126.559916,clean
1295,제주특별자치도 제주시 선반남1길61,SK LPG앞,33.513887,126.566175,clean
1296,제주특별자치도 제주시 선반로14길 23,대구공업사앞,33.513054,126.569045,clean
1297,제주특별자치도 제주시 청풍남6길53,영남슈퍼앞,33.515027,126.569642,clean
1298,제주특별자치도 제주시 청풍남4길13,주림빌라트앞,33.517577,126.565692,clean
1299,제주특별자치도 제주시 화남로 12,세진자동차 밑,33.517405,126.563186,clean
1300,제주특별자치도 제주시 일주동로 196,문제요 옆,33.518674,126.566832,clean
1301,제주특별자치도 제주시 청풍남8길12-1,화북성당앞,33.518427,126.570781,clean
1302,제주특별자치도 제주시 일주동로 232,월마트 맞은편,33.519446,126.570806,clean
1303,제주특별자치도 제주시 일주동로 233,월마트 위,33.519631,126.570702,clean
1304,제주특별자치도 제주시 화삼로 17,무지개마트뒤,33.51463,126.575023,clean
1305,제주특별자치도 제주시 황사평4길 14-19,취락구조입구,33.495666,126.561912,clean
1306,제주특별자치도 제주시 황사평4길 3,다리옆,33.494485,126.56306,clean
1307,제주특별자치도 제주시 기와1길 55,태고원옆,33.486981,126.560633,clean
1308,제주특별자치도 제주시 기와5길 87,애덕의집앞,33.490722,126.557911,clean
1309,제주특별자치도 제주시 거로남8길 23,거로운동장입구,33.509802,126.563484,clean
1310,제주특별자치도 제주시 삼양일동 1062-1,대유아파트 북측,33.5308127,126.5920658,clean
1311,제주특별자치도 제주시 삼양일동 1588-1,한전아파트 106동 동측,33.5281224,126.5914387,clean
1312,제주특별자치도 제주시 삼양이동 2181-14,삼양초등학교 동측 골목,33.520861,126.5870045,clean
1313,제주특별자치도 제주시 삼양일동 1628-7,마을금고 남측 주차장,33.5268409,126.5905115,clean
1314,제주특별자치도 제주시 삼양일동 1651-5,삼양1동 마을회관 남측 블록,33.5254709,126.5906382,clean
1315,제주특별자치도 제주시 삼양일동 1598-2,삼양검은모래해변 동측 주차장,33.5262786,126.5877894,clean
1316,제주특별자치도 제주시 삼양일동 1521-36,삼양1동 하천 옆,33.5240846,126.5901276,clean
1317,제주특별자치도 제주시 삼양일동 1665-1,신도그린빌라 옆,33.523164,126.5883383,clean
1318,제주특별자치도 제주시 삼양일동 1657-8,삼양해수사우나 동측 주차장,33.5249517,126.5868994,clean
1319,제주특별자치도 제주시 삼양이동 1953,24시편의점 북측,33.5245971,126.5842987,clean
1320,제주특별자치도 제주시 삼양이동 2179-10,한양아파트 옆 공원,33.5202161,126.5839103,clean
1321,제주특별자치도 제주시 삼양이동 2130-1,안평식당 서측 어린이공원,33.5221063,126.5831585,clean
1322,제주특별자치도 제주시 삼양이동 2100-2,삼양 제2펌프장 남측 공원,33.5240415,126.5819647,clean
1323,제주특별자치도 제주시 삼양삼동 2650-3,삼양3동 괴물 옆,33.5252581,126.5740939,clean
1324,제주특별자치도 제주시 삼양이동 2154-1,대일아파트 인근 어린이공원,33.5200702,126.5800797,clean
1325,제주특별자치도 제주시 삼양이동 2133-5,안평식당 동측 주차장,33.5221009,126.5845524,clean
1326,제주특별자치도 제주시 삼양이동 2176-13,민우주택 동측 주차장,33.5197199,126.582595,clean
1327,제주특별자치도 제주시 삼양삼동 2602,삼양3동 마을회관 맞은편,33.5267433,126.5762464,clean
1328,제주특별자치도 제주시 도련이동 575-1,도련2동 마을회관 동측,33.5144785,126.590326,clean
1329,제주특별자치도 제주시 도련일동 1652-1,도련1동 정류장,33.5091665,126.5895552,clean
1330,제주특별자치도 제주시 도련일동 1903-20,흥진빌라 옆,33.5104941,126.5859397,clean
1331,제주특별자치도 제주시 도련일동 2257-2,도련1동 마을회관,33.5091728,126.5846226,clean
1332,제주특별자치도 제주시 삼양이동 2009-1,삼양 제2펌프장 북측,33.5245946,126.5817247,clean
1333,제주특별자치도 제주시 도련일동 2238-3,도련1동 마을회관 서측,33.5087777,126.5824318,clean
1334,제주특별자치도 제주시 삼양일동 1912-5,삼양3수원지 옆,33.5312342,126.591299,clean
1335,제주특별자치도 제주시 삼양일동 1579-1,100번 버스 회차지,33.5294571,126.5934865,clean
1336,제주특별자치도 제주시 삼양일동 1939-5,빨래터 동측,33.5295952,126.589067,clean
1337,제주특별자치도 제주시 삼양일동 1635-1,한전아파트 104동 남측 입구,33.5275336,126.5916847,clean
1338,제주특별자치도 제주시 삼양일동 1637-1,한전아파트 102동 동측,33.5272622,126.5922074,clean
1339,제주특별자치도 제주시 삼양일동 1254-5,"한사랑빌라 앞, 검문소 서측",33.5217676,126.5935776,clean
1340,제주특별자치도 제주시 삼양일동 1315-1,검문소 서측 일주도로변,33.5211303,126.5963065,clean
1341,제주특별자치도 제주시 삼양일동 산 1-1,"원당봉 공원, 문강사 앞",33.5264785,126.5982184,clean
1342,제주특별자치도 제주시 삼양일동 1624-19,비치조아펜션 옆,33.5272257,126.587973,clean
1343,제주특별자치도 제주시 삼양일동 1569-43,삼양검은모래해변 입구,33.525725,126.58692,clean
1344,제주특별자치도 제주시 삼양이동 2127-1,한국농어촌공사 남측,33.5225687,126.5874896,clean
1345,제주특별자치도 제주시 삼양이동 1965-3,감수탕 옆,33.5256848,126.5838978,clean
1346,제주특별자치도 제주시 삼양이동 2124-7,선사한의원 뒤편,33.52256,126.5862091,clean
1347,제주특별자치도 제주시 삼양이동 2115-1,한라하이츠빌 남측,33.523297,126.5816131,clean
1348,제주특별자치도 제주시 삼양삼동 2553,삼양3동 둠벵이교 서측,33.5250227,126.5793198,clean
1349,제주특별자치도 제주시 삼양삼동 2536-2,예지원어린이집 남측,33.5243333,126.5766431,clean
1350,제주특별자치도 제주시 도련이동 581-1,도련사거리 씨유 건너편 골목,33.515742,126.589522,clean
1351,제주특별자치도 제주시 도련이동 645-6,제일일출아파트 입구,33.5151209,126.5917066,clean
1352,제주특별자치도 제주시 도련이동 454-2,한정빌라 앞,33.5144842,126.5927955,clean
1353,제주특별자치도 제주시 도련일동 1740-1,도련별장맨션 인근,33.5090436,126.5903834,clean
1354,제주특별자치도 제주시 도련일동 2225-6,선과장 옆,33.5073941,126.582692,clean
1355,제주특별자치도 제주시 도련일동 2746,그린나래어린이집 서측,33.5071215,126.5798618,clean
1356,제주특별자치도 제주시 도련일동 2206-8,거로목공소 앞,33.5108956,126.5783879,clean
1357,제주특별자치도 제주시 도련일동 2043-1,홍익보육원 앞 도로변,33.516836,126.586291,clean
1358,제주특별자치도 제주시 도련일동 1640-2,도련주공아파트 후문 부근,33.5075871,126.5877986,clean
1359,제주특별자치도 제주시 도련일동 1992-9,삼화지구 서남쪽,33.5125102,126.5788834,clean
1360,제주특별자치도 제주시 도련일동 1996-13,공원 동측,33.514618,126.583027,clean
1361,제주특별자치도 제주시 도련일동 1907-6,오름제주 앞,33.5122093,126.5844955,clean
1362,제주특별자치도 제주시 도련일동 1970-7,삼화방방 북측,33.5147994,126.5799046,clean
1363,제주특별자치도 제주시 도련일동 1035-1,도련1동 정수장 입구,33.5012936,126.5941939,clean
1364,제주특별자치도 제주시 도련일동 2852,정효원,33.50713,126.575479,clean
1365,제주특별자치도 제주시 봉개동 1811-1,대기원룸 앞,33.49183,126.592133,clean
1366,제주특별자치도 제주시 봉개동 2428-2,봉아름주유소옆,33.49179,126.590931,clean
1367,제주특별자치도 제주시 봉개동 2015-7,갤럭시타운남측,33.488423,126.59384,clean
1368,제주특별자치도 제주시 봉개동 2084-3,실과바늘수선집앞,33.487789,126.596827,clean
1369,제주특별자치도 제주시 용강동 1271-3,용강마을회관 북측,33.498622,126.608722,clean
1370,제주특별자치도 제주시 용강동 1306-4,용강마을회관 옆,33.478228,126.586276,clean
1371,제주특별자치도 제주시 봉개동 418-4,명도암버스정류장 옆,33.477012,126.586245,clean
1372,제주특별자치도 제주시 회천동 2177-3,㈜현우전력,33.470356,126.61081,clean
1373,제주특별자치도 제주시 회천동 3264,동회천마을 진입로(동회천길 7 앞),33.489336,126.598027,clean
1374,제주특별자치도 제주시 봉개동 1552-7,26번 버스회차지 앞,33.504936,126.614038,clean
1375,제주특별자치도 제주시 봉개동 1819-18,공주국수 앞,33.467051,126.610699,clean
1376,제주특별자치도 제주시 봉개동 2482-4,봉개원룸 서측,33.484189,126.603888,clean
1377,제주특별자치도 제주시 봉개동 1851-2,뒷슬빌라 가동 앞,33.487053,126.600522,clean
1378,제주특별자치도 제주시 봉개동 1494-2,사랑행복한 교회 입구,33.504191,126.615595,clean
1379,제주특별자치도 제주시 봉개동 1353,번영로 용마가든 옆,33.49138,126.593617,clean
1380,제주특별자치도 제주시 봉개동 1407-1,봉개교회 입구,33.491086,126.589636,clean
1381,제주특별자치도 제주시 봉개동 609-2,손맛식당 옆,33.486882,126.60038,clean
1382,제주특별자치도 제주시 봉개동 297-4,안국사 버스정류장 옆,33.487704,126.59054,clean
1383,제주특별자치도 제주시 봉개동 227-39,은혜마을 입구,33.495644,126.596052,clean
1384,제주특별자치도 제주시 봉개동 234-148,참살이체험농장 입구,33.490928,126.596857,clean
1385,제주특별자치도 제주시 회천동 1315-1,동회천버스정류장 남측,33.465401,126.615842,clean
1386,제주특별자치도 제주시 아라일동 6131,아라주공아파트동측 공영주차장,33.4261379,126.5626925,clean
1387,제주특별자치도 제주시 아라1동 6128-5,아라1동 6128-5(아이파크서남측),33.4261379,126.5626925,clean
1388,제주특별자치도 제주시 아라1동 1,제주대학교 정문 동측,33.4553037,126.5616176,clean
1389,제주특별자치도 제주시 아라1동 6136-1,아라주공 버스정류소 남측,33.4261379,126.5626925,clean
1390,제주특별자치도 제주시 아라1동 4-6,아라1동 4-6번지 (인재개발원정문앞),33.4484369,126.5584045,clean
1391,제주특별자치도 제주시 산천단동3길 16,산천단동3길 16,33.4491104,126.5593387,clean
1392,제주특별자치도 제주시 산천단동1길 15,산천단동1길 15 (산천단마을회관 북측),33.4492764,126.5574086,clean
1393,제주특별자치도 제주시 아라2동 981-3(도),금월길 94 (금천 거마가든),33.4806387,126.5537022,clean
1394,제주특별자치도 제주시 아라2동 1162-3(도),나나어린이집 서측,33.4855477,126.5489908,clean
